identificador_de_la_publicacion,identificador_de_la_cuenta,nombre_de_usuario_de_la_cuenta,nombre_de_la_cuenta,descripcion,duracion_segundos,hora_de_publicacion,enlace_permanente,tipo_de_publicacion,comentario_sobre_los_datos,fecha,alcance,me_gusta,veces_que_se_compartio,visitas_al_perfil,respuestas,navegacion,clics_en_el_enlace,seguimientos,toques_en_stickers,visualizaciones,sentimiento
17987857904252791,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Honrando los 
sueños de mis 
seguidores 🙌",8,2023-11-08 19:20:00,,Historia de Instagram,,Total,323.0,1,0,3.0,0,419.0,,,,,0.0
18012139780978631,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Una posibilidad de este sueño es preguntarte si hay algo en tu vida que te incomoda,4,2023-11-09 08:14:00,,Historia de Instagram,,Total,213.0,0,0,2.0,1,386.0,,,,,0.0
18087853291379636,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Honrando los 
sueños de mis seguidores 🙌",7,2023-11-09 08:15:00,,Historia de Instagram,,Total,174.0,0,0,2.0,1,354.0,,,,,0.0
18014978665799172,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Honrando los sueños de mis seguidores 🙌,7,2023-11-09 08:17:00,,Historia de Instagram,,Total,162.0,0,0,1.0,0,292.0,,,,,0.0
18056964337482700,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Honrando los sueños de mis seguidores,6,2023-11-09 08:19:00,,Historia de Instagram,,Total,158.0,0,0,1.0,1,296.0,,,,,0.0
18039880114575397,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Me gustó mucho!,3,2023-11-11 08:32:00,,Historia de Instagram,,Total,851.0,1,0,4.0,0,817.0,,1.0,,,0.0
17997766319093070,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Sueños 
despiertos",0,2023-11-12 13:10:00,,Historia de Instagram,,Total,1321.0,5,0,8.0,0,1345.0,,,,,0.0
17850634884084520,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,4,2023-11-12 15:11:00,,Historia de Instagram,,Total,508.0,2,0,1.0,0,497.0,,,,,-2.0
17923750001719352,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-11-12 15:12:00,,Historia de Instagram,,Total,444.0,4,0,2.0,0,444.0,,,,,-2.0
17998946678246714,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Bonita tarde!,0,2023-11-12 16:00:00,,Historia de Instagram,,Total,470.0,5,0,8.0,0,506.0,,,,,0.0
17959945886545579,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Que tengas buen inicio de semana Saludos desde,0,2023-11-13 10:39:00,,Historia de Instagram,,Total,4649.0,11,0,15.0,0,4643.0,,,,,0.0
18394933006010002,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Sueños,0,2023-11-14 15:09:00,,Historia de Instagram,,Total,1117.0,5,0,13.0,0,1124.0,,,,,0.0
17948325989708984,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Bonito fin de semana!,3,2023-11-17 15:38:00,,Historia de Instagram,,Total,1688.0,5,0,7.0,0,1534.0,,,,,0.0
17870940521966203,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Qué bonito
verla en 3D",7,2023-11-17 19:44:00,,Historia de Instagram,,Total,523.0,5,0,2.0,0,531.0,,,,,0.0
17859631320054028,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Desayunando mientras planeo un curso de sueños premonitorios,0,2023-11-20 09:44:00,,Historia de Instagram,,Total,7545.0,3,0,56.0,0,7450.0,,,,,0.0
17980893272572031,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Qué emoción!
Pronto les compartiré los detalles de este curso.",3,2023-11-21 10:17:00,,Historia de Instagram,,Total,1866.0,2,0,8.0,0,1621.0,,1.0,,,0.0
18010432106076254,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,4,2023-11-22 20:18:00,,Historia de Instagram,,Total,567.0,3,0,9.0,1,573.0,,,,,-2.0
17995167398516166,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-11-23 14:06:00,,Historia de Instagram,,Total,907.0,4,0,5.0,0,819.0,,,,,-2.0
18276727513086136,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-11-25 15:43:00,,Historia de Instagram,,Total,2559.0,3,0,13.0,1,2293.0,,,,,-2.0
18105582979360596,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¿Te has sentido incomprendida cuando tienes sueños premonitorios?,0,2023-11-27 09:57:00,,Historia de Instagram,,Total,4916.0,3,0,40.0,3,4955.0,,,,,0.0
17955830441663857,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Ya tengo todo listo para regalar sueños más tarde!,0,2023-11-29 07:28:00,,Historia de Instagram,,Total,363.0,2,0,2.0,0,353.0,,,,,0.0
17933438987683652,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¿Asistirías a un webinar GRATUITO sobre Sueños Premonitorios?,3,2023-12-01 06:05:00,,Historia de Instagram,,Total,402.0,2,0,,0,351.0,,,,,0.0
17925639818719959,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-12-01 06:06:00,,Historia de Instagram,,Total,299.0,2,0,2.0,0,301.0,2.0,,,,-2.0
18317410606142510,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Estoy haciendo mi práctica de #31díasdegratitud en Threads. Si quieres unirte, sigueme por allá",0,2023-12-02 09:14:00,,Historia de Instagram,,Total,1049.0,2,0,8.0,0,1067.0,,,,,0.0
18402461164063760,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¿Has tenido
un sueño que se siente
muy real?",0,2023-12-03 13:30:00,,Historia de Instagram,,Total,2504.0,2,0,7.0,0,2540.0,,,,,0.0
17982256943374746,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-12-04 07:31:00,,Historia de Instagram,,Total,292.0,0,0,1.0,0,253.0,,,,,-2.0
18019191229913817,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-12-04 07:31:00,,Historia de Instagram,,Total,212.0,1,0,2.0,0,186.0,,,,,-2.0
18009826801936789,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-12-04 07:31:00,,Historia de Instagram,,Total,191.0,0,0,1.0,0,178.0,,,,,-2.0
17993311121383947,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-12-04 07:31:00,,Historia de Instagram,,Total,177.0,1,0,1.0,0,173.0,1.0,,,,-2.0
18018486208797568,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Buen provecho!,0,2023-12-05 12:00:00,,Historia de Instagram,,Total,360.0,3,0,2.0,0,366.0,,,,,0.0
17947307630725460,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Para registrarte!,5,2023-12-05 12:04:00,,Historia de Instagram,,Total,225.0,1,0,1.0,1,218.0,,,,,0.0
18216436915265394,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Gracias a quienes asistieron al webinar ayer!,0,2023-12-08 07:40:00,,Historia de Instagram,,Total,627.0,1,0,2.0,1,614.0,,,,,0.0
17989877630298072,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¿Qué tema prefieres
para la siguiente clase
gratuita?",0,2023-12-08 07:53:00,,Historia de Instagram,,Total,526.0,6,0,1.0,3,528.0,,,,,0.0
17976608045630163,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Estuvo reñida la votación! Ya te puedes registrar al conversatorio en la siguiente historia,4,2023-12-09 08:53:00,,Historia de Instagram,,Total,492.0,1,0,4.0,0,452.0,,,,,0.0
18002356781257032,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-12-09 08:55:00,,Historia de Instagram,,Total,316.0,1,0,,0,305.0,3.0,,,,-2.0
18249836641225178,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",En el Pre Guadalupe - Reyes,0,2023-12-10 13:19:00,,Historia de Instagram,,Total,4225.0,1,0,23.0,0,4257.0,,,,,0.0
18008389859143961,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-12-13 11:14:00,,Historia de Instagram,,Total,183.0,1,0,,0,195.0,3.0,,,,-2.0
17957046776703799,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-12-13 11:14:00,,Historia de Instagram,,Total,316.0,1,0,3.0,0,317.0,,,,,-2.0
17984448551572170,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Tengo algo
Para ti en
la siguiente
Historia!",3,2023-12-13 11:14:00,,Historia de Instagram,,Total,207.0,1,0,1.0,0,189.0,,,,,0.0
17967685766521935,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Ya estoy lista para empezar el conversatorio sobre sueños Premonitorios,0,2023-12-14 16:53:00,,Historia de Instagram,,Total,1168.0,5,0,15.0,0,1160.0,,,,,0.0
17989320500305671,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,2,2023-12-14 19:09:00,https://instagram.com/stories/jessonirica/3258050081717513274,Historia de Instagram,,Total,294.0,1,0,,0,222.0,,,,,-2.0
17896964270927308,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,37,2023-12-14 19:09:00,https://instagram.com/stories/jessonirica/3258049854109634376,Historia de Instagram,,Total,375.0,7,0,2.0,0,297.0,,,,,-2.0
17881397654987114,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Únete a la conversación,3,2023-12-15 16:33:00,,Historia de Instagram,,Total,542.0,2,0,4.0,0,524.0,,,,,0.0
17948576648725963,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","La noche que el diablo
 perdió la cola",6,2023-12-16 15:13:00,,Historia de Instagram,,Total,2566.0,4,0,8.0,0,2547.0,,,,,0.0
18111287869348600,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Buen inicio de semana!,0,2023-12-18 15:36:00,,Historia de Instagram,,Total,861.0,6,0,6.0,0,871.0,,,,,0.0
17910396140793690,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Las sombras
también bailan",4,2023-12-19 14:14:00,,Historia de Instagram,,Total,12620.0,5,0,40.0,0,9377.0,,,,,0.0
18059651443450884,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Buen provecho!,0,2023-12-20 15:51:00,,Historia de Instagram,,Total,847.0,4,0,3.0,0,849.0,,,,,0.0
18027994789840896,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,10,2023-12-20 15:54:00,,Historia de Instagram,,Total,630.0,3,0,,1,618.0,,,,,-2.0
17905883465816006,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Que tengas
buen fin de semana!",0,2023-12-22 16:27:00,,Historia de Instagram,,Total,1133.0,5,0,3.0,0,1127.0,,,,,0.0
18405959440005504,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",La actitud ante todo,3,2023-12-23 09:05:00,,Historia de Instagram,,Total,289.0,2,0,,0,248.0,,,,,0.0
18022992640743856,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Esto me salió en Youtube Music. He tenido varios sueños de un arcoiris en la oscuridad, así que sí soy, al menos parcialmente.",0,2023-12-23 09:05:00,,Historia de Instagram,,Total,473.0,3,0,1.0,0,450.0,,,,,0.0
18035441773642147,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Me gusta 😻,0,2023-12-23 09:05:00,,Historia de Instagram,,Total,336.0,2,0,,0,309.0,,,,,0.0
18022858639933935,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,8,2023-12-23 18:02:00,,Historia de Instagram,,Total,710.0,7,0,4.0,0,679.0,,,,,-2.0
18061430770486758,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,8,2023-12-25 09:13:00,,Historia de Instagram,,Total,1171.0,10,0,3.0,1,1135.0,,,,,-2.0
18008256296242844,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Elige un número
del 1 al 30 y 
te mando tu sueño",0,2023-12-25 09:13:00,,Historia de Instagram,,Total,828.0,6,1,2.0,0,857.0,,,,,0.0
18047279992505429,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",El poder de los sueños va más allá de quién los sueña,0,2023-12-25 13:12:00,,Historia de Instagram,,Total,1560.0,7,0,9.0,0,1546.0,,,,,0.0
18088443142394189,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-12-26 14:44:00,,Historia de Instagram,,Total,475.0,0,0,1.0,0,367.0,,,,,-2.0
18043777522590297,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,6,2023-12-26 14:44:00,,Historia de Instagram,,Total,350.0,3,0,2.0,0,316.0,,,,,-2.0
18013931081099232,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,6,2023-12-26 14:44:00,,Historia de Instagram,,Total,300.0,0,0,,0,242.0,,,,,-2.0
18054688003518761,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,5,2023-12-26 14:44:00,,Historia de Instagram,,Total,277.0,0,0,,0,204.0,,,,,-2.0
17876512197000924,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-12-26 14:44:00,,Historia de Instagram,,Total,270.0,0,0,,0,228.0,,,,,-2.0
17909123021890123,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,9,2023-12-26 14:44:00,,Historia de Instagram,,Total,259.0,0,0,,0,233.0,,,,,-2.0
18092816236380356,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Al curso intensivo ""Soñando el futuro juntos""",3,2023-12-26 14:44:00,,Historia de Instagram,,Total,244.0,2,0,1.0,0,225.0,1.0,,,,0.0
18077532931430567,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Está más peinada que yo 😂,0,2023-12-27 15:06:00,,Historia de Instagram,,Total,8231.0,4,0,62.0,0,8064.0,,,,,0.0
18030165841744538,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,5,2023-12-28 07:21:00,,Historia de Instagram,,Total,277.0,2,0,1.0,0,243.0,,,,,-2.0
18131657995316351,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-12-28 07:21:00,,Historia de Instagram,,Total,401.0,1,0,4.0,0,389.0,,,,,-2.0
17896087466941100,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,8,2023-12-28 07:21:00,,Historia de Instagram,,Total,236.0,2,0,,0,211.0,,,,,-2.0
17897180090936919,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-12-28 07:22:00,,Historia de Instagram,,Total,194.0,1,0,1.0,0,188.0,2.0,,,,-2.0
18017957296975382,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-12-28 07:22:00,,Historia de Instagram,,Total,211.0,1,0,1.0,0,188.0,,,,,-2.0
18032808514666966,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,15,2023-12-28 07:22:00,,Historia de Instagram,,Total,204.0,2,0,1.0,0,192.0,,,,,-2.0
18113361574342636,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2023-12-28 07:22:00,,Historia de Instagram,,Total,221.0,0,0,1.0,0,200.0,,,,,-2.0
18112602532344424,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¿Quieres recibir un ritual para incubar un sueño que te guíe en el 2024?,0,2023-12-29 10:09:00,,Historia de Instagram,,Total,841.0,3,0,3.0,0,840.0,,,,,0.0
17886212690976454,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2023-12-29 13:44:00,,Historia de Instagram,,Total,555.0,8,0,,2,620.0,76.0,,,,-2.0
17943046658757431,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",También tu haces mi vida muy feliz 😀❤️,0,2023-12-31 10:17:00,,Historia de Instagram,,Total,750.0,4,0,3.0,0,762.0,,,,,0.0
17896594586939091,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,5,2023-12-31 12:11:00,,Historia de Instagram,,Total,527.0,6,0,1.0,1,514.0,,,,,-2.0
17921389346834561,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Uno de mis
propósitos fue
tener un sueño que
me guíe en este 2024",15,2024-01-01 09:53:00,,Historia de Instagram,,Total,715.0,2,0,2.0,0,709.0,,,,,0.0
17965219742677031,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Escribí mi intención
en mi diario de sueños
y al despertar registré
mi sueño",15,2024-01-01 09:56:00,,Historia de Instagram,,Total,517.0,2,0,1.0,1,506.0,,,,,0.0
18037869748589467,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¿Quieres saber cómo
explorar el mensaje
de tu primer sueño del año?",0,2024-01-01 10:00:00,,Historia de Instagram,,Total,465.0,1,0,,0,465.0,,,,,0.0
18013274500902670,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,5,2024-01-01 10:04:00,,Historia de Instagram,,Total,444.0,5,0,3.0,0,453.0,,,,,-2.0
17900178386926640,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-01-03 06:00:00,,Historia de Instagram,,Total,512.0,5,1,8.0,0,532.0,,,,,-2.0
18018924505963220,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,6,2024-01-03 07:18:00,,Historia de Instagram,,Total,237.0,0,0,,0,214.0,,,,,-2.0
17963688734689574,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,6,2024-01-03 07:18:00,,Historia de Instagram,,Total,222.0,1,0,,0,187.0,,,,,-2.0
18001229102141131,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-01-03 07:18:00,,Historia de Instagram,,Total,207.0,1,0,,0,192.0,,,,,-2.0
17995883903219918,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,5,2024-01-03 07:18:00,,Historia de Instagram,,Total,192.0,0,0,,0,145.0,,,,,-2.0
18223733149248221,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,9,2024-01-03 07:18:00,,Historia de Instagram,,Total,188.0,1,0,,0,165.0,,,,,-2.0
17849426808101056,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-01-03 07:18:00,,Historia de Instagram,,Total,188.0,1,0,1.0,1,176.0,,,,,-2.0
17851446204106667,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¿Has tenido un sueño premonitorio que te asusta?,3,2024-01-03 07:18:00,,Historia de Instagram,,Total,270.0,0,0,1.0,0,208.0,,,,,0.0
17984267888403551,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-01-04 13:12:00,,Historia de Instagram,,Total,3137.0,14,0,24.0,3,3111.0,,,,,-2.0
17870527002041668,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,15,2024-01-05 12:08:00,,Historia de Instagram,,Total,176.0,3,0,1.0,0,171.0,,,,,-2.0
18030631123766711,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2024-01-05 12:08:00,,Historia de Instagram,,Total,180.0,3,0,,0,162.0,,,,,-2.0
18015095879040436,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2024-01-05 12:08:00,,Historia de Instagram,,Total,169.0,3,0,1.0,0,161.0,,,,,-2.0
17907586100902619,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,8,2024-01-05 12:08:00,,Historia de Instagram,,Total,217.0,3,0,,0,190.0,,,,,-2.0
18023546668922061,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,5,2024-01-05 12:08:00,,Historia de Instagram,,Total,240.0,3,0,1.0,0,207.0,,,,,-2.0
18016326101019530,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-01-05 12:08:00,,Historia de Instagram,,Total,368.0,3,0,4.0,0,373.0,,,,,-2.0
18004033061337325,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,3,2024-01-05 12:08:00,,Historia de Instagram,,Total,189.0,3,0,,0,164.0,,,,,-2.0
18050610322547973,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-01-06 19:42:00,,Historia de Instagram,,Total,4546.0,4,0,23.0,0,4642.0,,,,,-2.0
18032459980776815,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",En diciembre del 2018 tomé un café con una amiga. No sabía que era la última vez que la vería. Hoy vine a tomar un café a ese lugar para honrarla. Puedes tener una relación simbólica con quiénes ya no están.,5,2024-01-07 19:22:00,,Historia de Instagram,,Total,979.0,4,0,6.0,0,968.0,,,,,0.0
18069935173420651,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-01-11 16:09:00,,Historia de Instagram,,Total,937.0,1,0,7.0,0,976.0,,,,,-2.0
18138482848311157,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-01-29 12:35:00,,Historia de Instagram,,Total,757.0,5,0,4.0,0,767.0,,,,,-2.0
18034465675780697,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-01-30 17:09:00,,Historia de Instagram,,Total,1601.0,7,0,10.0,0,1669.0,,,,,-2.0
17987973380617290,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-02 08:53:00,,Historia de Instagram,,Total,726.0,2,0,7.0,0,736.0,,,,,-2.0
18033536029755287,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,5,2024-02-02 11:10:00,,Historia de Instagram,,Total,446.0,1,0,2.0,0,407.0,,,,,-2.0
18032459593840285,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,8,2024-02-02 11:10:00,,Historia de Instagram,,Total,381.0,2,0,,0,360.0,,,,,-2.0
18014386037165542,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-07 09:08:00,,Historia de Instagram,,Total,1217.0,3,0,9.0,2,1177.0,,,,,-2.0
18021386167990991,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-10 14:29:00,,Historia de Instagram,,Total,356.0,3,0,1.0,0,354.0,6.0,,,,-2.0
17913241196874771,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-10 14:29:00,,Historia de Instagram,,Total,576.0,4,0,5.0,0,588.0,,,,,-2.0
17853769290114978,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-12 10:12:00,,Historia de Instagram,,Total,518.0,1,0,,0,473.0,,,,,-2.0
18085420177424689,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-12 10:12:00,,Historia de Instagram,,Total,342.0,1,0,1.0,0,349.0,,,,,-2.0
18117982447343105,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-12 10:12:00,,Historia de Instagram,,Total,299.0,0,0,,0,305.0,,,,,-2.0
18016265081293076,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-13 16:32:00,,Historia de Instagram,,Total,1331.0,5,0,9.0,0,1377.0,,,,,-2.0
18228630646254416,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-16 13:26:00,,Historia de Instagram,,Total,5336.0,5,0,33.0,0,5275.0,,,,,-2.0
18049003036596907,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-19 09:11:00,,Historia de Instagram,,Total,481.0,5,0,9.0,0,496.0,,,,,-2.0
18070434526474545,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-19 10:50:00,,Historia de Instagram,,Total,249.0,3,0,1.0,0,255.0,,,,,-2.0
17915665244893548,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-19 10:50:00,,Historia de Instagram,,Total,210.0,3,0,,0,224.0,,,,,-2.0
18078725026443098,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-19 10:50:00,,Historia de Instagram,,Total,185.0,1,0,,0,200.0,,,,,-2.0
18302918275151512,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,28,2024-02-20 07:45:00,,Historia de Instagram,,Total,294.0,2,0,2.0,1,294.0,,,,,-2.0
18035575270793649,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-20 12:56:00,,Historia de Instagram,,Total,189.0,3,0,2.0,0,201.0,9.0,,,,-2.0
18051166369572724,17841408055500202,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",,0,2024-02-20 12:56:00,,Historia de Instagram,,Total,204.0,0,0,1.0,0,198.0,,,,,-2.0
