Identificador de la publicación,Identificador de la cuenta,Nombre de usuario de la cuenta,Nombre de la cuenta,Descripción,Duración (segundos),Hora de publicación,Enlace permanente,Tipo de publicación,Comentario sobre los datos,Fecha,Alcance,Me gusta,Veces que se compartió,Visitas al perfil,Respuestas,Navegación,Clics en el enlace,Seguimientos,Toques en stickers,Visualizaciones,sentimiento,hora_de_publicacion,alcance,me_gusta,veces_que_se_compartio,visitas_al_perfil,respuestas,navegacion,clics_en_el_enlace,seguimientos,toques_en_stickers,visualizaciones,sentimiento_score,fecha,nombre_archivo,objeto_principal,color_dominante,emocion_primaria,categoría
1.803557527079365e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,02/20/2024 12:56,<NA>,Historia de Instagram,nan,Total,189.0,3.0,0.0,2.0,0.0,201.0,9.0,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8051166369572724e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,02/20/2024 12:56,<NA>,Historia de Instagram,nan,Total,204.0,0.0,0.0,1.0,0.0,198.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7870275182063472e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,02/20/2024 12:56,<NA>,Historia de Instagram,nan,Total,232.0,0.0,0.0,1.0,0.0,232.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.830291827515151e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,28.0,02/20/2024 07:45,<NA>,Historia de Instagram,nan,Total,294.0,2.0,0.0,2.0,1.0,294.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8078725026443096e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,02/19/2024 10:50,<NA>,Historia de Instagram,nan,Total,185.0,1.0,0.0,nan,0.0,200.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7915665244893548e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,02/19/2024 10:50,<NA>,Historia de Instagram,nan,Total,210.0,3.0,0.0,nan,0.0,224.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8070434526474544e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,02/19/2024 10:50,<NA>,Historia de Instagram,nan,Total,249.0,3.0,0.0,1.0,0.0,255.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8049003036596908e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,02/19/2024 09:11,<NA>,Historia de Instagram,nan,Total,481.0,5.0,0.0,9.0,0.0,496.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8228630646254416e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,02/16/2024 13:26,<NA>,Historia de Instagram,nan,Total,5336.0,5.0,0.0,33.0,0.0,5275.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8016265081293076e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,02/13/2024 16:32,<NA>,Historia de Instagram,nan,Total,1331.0,5.0,0.0,9.0,0.0,1377.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8117982447343104e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,02/12/2024 10:12,<NA>,Historia de Instagram,nan,Total,299.0,0.0,0.0,nan,0.0,305.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.808542017742469e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,02/12/2024 10:12,<NA>,Historia de Instagram,nan,Total,342.0,1.0,0.0,1.0,0.0,349.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7853769290114978e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,02/12/2024 10:12,<NA>,Historia de Instagram,nan,Total,518.0,1.0,0.0,nan,0.0,473.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.802138616799099e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,02/10/2024 14:29,<NA>,Historia de Instagram,nan,Total,356.0,3.0,0.0,1.0,0.0,354.0,6.0,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7913241196874772e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,02/10/2024 14:29,<NA>,Historia de Instagram,nan,Total,576.0,4.0,0.0,5.0,0.0,588.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8014386037165542e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,02/07/2024 09:08,<NA>,Historia de Instagram,nan,Total,1217.0,3.0,0.0,9.0,2.0,1177.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8032459593840284e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,8.0,02/02/2024 11:10,<NA>,Historia de Instagram,nan,Total,381.0,2.0,0.0,nan,0.0,360.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.803353602975529e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,5.0,02/02/2024 11:10,<NA>,Historia de Instagram,nan,Total,446.0,1.0,0.0,2.0,0.0,407.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.798797338061729e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,02/02/2024 08:53,<NA>,Historia de Instagram,nan,Total,726.0,2.0,0.0,7.0,0.0,736.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8034465675780696e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,01/30/2024 17:09,<NA>,Historia de Instagram,nan,Total,1601.0,7.0,0.0,10.0,0.0,1669.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8138482848311156e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,01/29/2024 12:35,<NA>,Historia de Instagram,nan,Total,757.0,5.0,0.0,4.0,0.0,767.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8069935173420652e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,01/11/2024 16:09,<NA>,Historia de Instagram,nan,Total,937.0,1.0,0.0,7.0,0.0,976.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8032459980776816e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",En diciembre del 2018 tomé un café con una amiga. No sabía que era la última vez que la vería. Hoy vine a tomar un café a ese lugar para honrarla. Puedes tener una relación simbólica con quiénes ya no están.,5.0,01/07/2024 19:22,<NA>,Historia de Instagram,nan,Total,979.0,4.0,0.0,6.0,0.0,968.0,nan,nan,nan,nan,0.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8050610322547972e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,01/06/2024 19:42,<NA>,Historia de Instagram,nan,Total,4546.0,4.0,0.0,23.0,0.0,4642.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8015095879040436e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,3.0,01/05/2024 12:08,<NA>,Historia de Instagram,nan,Total,169.0,3.0,0.0,1.0,0.0,161.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7870527002041668e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,15.0,01/05/2024 12:08,<NA>,Historia de Instagram,nan,Total,176.0,3.0,0.0,1.0,0.0,171.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.803063112376671e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,3.0,01/05/2024 12:08,<NA>,Historia de Instagram,nan,Total,180.0,3.0,0.0,nan,0.0,162.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8004033061337324e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,3.0,01/05/2024 12:08,<NA>,Historia de Instagram,nan,Total,189.0,3.0,0.0,nan,0.0,164.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.790758610090262e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,8.0,01/05/2024 12:08,<NA>,Historia de Instagram,nan,Total,217.0,3.0,0.0,nan,0.0,190.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.802354666892206e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,5.0,01/05/2024 12:08,<NA>,Historia de Instagram,nan,Total,240.0,3.0,0.0,1.0,0.0,207.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.801632610101953e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,01/05/2024 12:08,<NA>,Historia de Instagram,nan,Total,368.0,3.0,0.0,4.0,0.0,373.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7984267888403552e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,01/04/2024 13:12,<NA>,Historia de Instagram,nan,Total,3137.0,14.0,0.0,24.0,3.0,3111.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7849426808101056e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,01/03/2024 07:18,<NA>,Historia de Instagram,nan,Total,188.0,1.0,0.0,1.0,1.0,176.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.822373314924822e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,9.0,01/03/2024 07:18,<NA>,Historia de Instagram,nan,Total,188.0,1.0,0.0,nan,0.0,165.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7995883903219918e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,5.0,01/03/2024 07:18,<NA>,Historia de Instagram,nan,Total,192.0,0.0,0.0,nan,0.0,145.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8001229102141132e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,01/03/2024 07:18,<NA>,Historia de Instagram,nan,Total,207.0,1.0,0.0,nan,0.0,192.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7963688734689574e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,6.0,01/03/2024 07:18,<NA>,Historia de Instagram,nan,Total,222.0,1.0,0.0,nan,0.0,187.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.801892450596322e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,6.0,01/03/2024 07:18,<NA>,Historia de Instagram,nan,Total,237.0,0.0,0.0,nan,0.0,214.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7851446204106668e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¿Has tenido un sueño premonitorio que te asusta?,3.0,01/03/2024 07:18,<NA>,Historia de Instagram,nan,Total,270.0,0.0,0.0,1.0,0.0,208.0,nan,nan,nan,nan,0.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.790017838692664e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,01/03/2024 06:00,<NA>,Historia de Instagram,nan,Total,512.0,5.0,1.0,8.0,0.0,532.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.801327450090267e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,5.0,01/01/2024 10:04,<NA>,Historia de Instagram,nan,Total,444.0,5.0,0.0,3.0,0.0,453.0,nan,nan,nan,nan,-2.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8037869748589468e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¿Quieres saber cómo
explorar el mensaje
de tu primer sueño del año?",0.0,01/01/2024 10:00,<NA>,Historia de Instagram,nan,Total,465.0,1.0,0.0,nan,0.0,465.0,nan,nan,nan,nan,0.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8020728862646304e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Buen inicio 
de semana!",0.0,01/20/2025 13:06,<NA>,Historia de Instagram,nan,Total,5697.0,5.0,0.0,38.0,0.0,5903.0,nan,nan,nan,5809.0,0.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7913380510961668e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¡Feliz finde!,0.0,01/17/2025 09:19,<NA>,Historia de Instagram,nan,Total,7711.0,8.0,0.0,52.0,1.0,7945.0,nan,nan,nan,7889.0,0.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8062871955872268e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Buen inicio
de semana!",0.0,01/13/2025 07:32,<NA>,Historia de Instagram,nan,Total,8790.0,8.0,0.0,88.0,1.0,9100.0,nan,nan,nan,8998.0,0.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7866175577285254e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","En la recta final
del Guadalupe Reyes",0.0,01/05/2025 10:41,<NA>,Historia de Instagram,nan,Total,11451.0,3.0,0.0,29.0,0.0,11814.0,nan,nan,nan,12098.0,0.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.787255697925303e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Feliz primer
fin de semana 
del año!",0.0,01/03/2025 13:10,<NA>,Historia de Instagram,nan,Total,13929.0,8.0,0.0,169.0,1.0,14468.0,nan,1.0,nan,14440.0,0.0,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8003913832026676e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","¡Feliz día
Internacional del
Café!",0.0,10/01/2023 10:04,<NA>,Historia de Instagram,nan,Total,1989.0,7.0,0.0,9.0,0.0,2019.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7896594586939092e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,5.0,12/31/2023 12:11,<NA>,Historia de Instagram,nan,Total,527.0,6.0,0.0,1.0,1.0,514.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7943046658757432e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",También tu haces mi vida muy feliz 😀❤️,0.0,12/31/2023 10:17,<NA>,Historia de Instagram,nan,Total,750.0,4.0,0.0,3.0,0.0,762.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7886212690976454e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,12/29/2023 13:44,<NA>,Historia de Instagram,nan,Total,555.0,8.0,0.0,nan,2.0,620.0,76.0,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8112602532344424e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",¿Quieres recibir un ritual para incubar un sueño que te guíe en el 2024?,0.0,12/29/2023 10:09,<NA>,Historia de Instagram,nan,Total,841.0,3.0,0.0,3.0,0.0,840.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.789718009093692e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,3.0,12/28/2023 07:22,<NA>,Historia de Instagram,nan,Total,194.0,1.0,0.0,1.0,0.0,188.0,2.0,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.803280851466697e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,15.0,12/28/2023 07:22,<NA>,Historia de Instagram,nan,Total,204.0,2.0,0.0,1.0,0.0,192.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8017957296975384e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,3.0,12/28/2023 07:22,<NA>,Historia de Instagram,nan,Total,211.0,1.0,0.0,1.0,0.0,188.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8113361574342636e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,3.0,12/28/2023 07:22,<NA>,Historia de Instagram,nan,Total,221.0,0.0,0.0,1.0,0.0,200.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.78960874669411e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,8.0,12/28/2023 07:21,<NA>,Historia de Instagram,nan,Total,236.0,2.0,0.0,nan,0.0,211.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8030165841744536e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,5.0,12/28/2023 07:21,<NA>,Historia de Instagram,nan,Total,277.0,2.0,0.0,1.0,0.0,243.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.813165799531635e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,0.0,12/28/2023 07:21,<NA>,Historia de Instagram,nan,Total,401.0,1.0,0.0,4.0,0.0,389.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.807753293143057e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",Está más peinada que yo 😂,0.0,12/27/2023 15:06,<NA>,Historia de Instagram,nan,Total,8231.0,4.0,0.0,62.0,0.0,8064.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.8092816236380356e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia","Al curso intensivo ""Soñando el futuro juntos""",3.0,12/26/2023 14:44,<NA>,Historia de Instagram,nan,Total,244.0,2.0,0.0,1.0,0.0,225.0,1.0,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7909123021890124e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,9.0,12/26/2023 14:44,<NA>,Historia de Instagram,nan,Total,259.0,0.0,0.0,nan,0.0,233.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.7876512197000924e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,3.0,12/26/2023 14:44,<NA>,Historia de Instagram,nan,Total,270.0,0.0,0.0,nan,0.0,228.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
1.805468800351876e+16,1.7841408055500202e+16,jessonirica,"Jess Onírica | Sueños, creatividad, espiritualidad y conciencia",<NA>,5.0,12/26/2023 14:44,<NA>,Historia de Instagram,nan,Total,277.0,0.0,0.0,nan,0.0,204.0,nan,nan,nan,nan,nan,<NA>,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>
